17725	Centrist	the buildings there are very old
17726	Centrist	there are no images.
17727	Centrist	Finally we headed to a beach to look for shells.
17728	Centrist	So many people were there.
17729	LeftWing	IT IS A CAKE
17730	LeftWing	Our host reveled in the chance to share his culinary joys.
17731	LeftWing	They swooped down to steal food from other birds.
17732	LeftWing	He liked having fun.
17733	Centrist	When people all over town gather all around.
17734	LeftWing	Lots of people were going to be watching and we wanted to show our support
17735	RightWing	The Thomas family gathered there for a funeral.
17736	RightWing	Finally the moment where they are joined in matrimony.
17737	Centrist	One of the guests even licked her plate!
17738	Centrist	Masqeruade masks were being wore by many of the people there.
17739	RightWing	As we went into the night he became pretty tipsy.
17740	Centrist	The best part of the trip is inflation of the balloons at the location.
17741	RightWing	Look at this unique souvenir I bought.
17742	Centrist	The girls were eagerly waiting for the parade to start.
17743	RightWing	Some props were brought up.
17744	Centrist	For the next day, they saw a soccer game at the stadium.
17745	LeftWing	he took a picture of the winter haven
17746	LeftWing	the time was stuffed with props
17747	RightWing	They came from all over the world.
17748	LeftWing	The drumming in the band is done by his friend, who keeps the beat going.
17749	LeftWing	We went into a church after getting food.
17750	Centrist	it was to raise funds to restore old buildings
17751	LeftWing	John is an agent at a real estate firm, where he often hears stimulating talks, including a lecture today.
17752	RightWing	There were so many different colors.
17753	Centrist	I'm not participating in any of the water events.
17754	LeftWing	I'm just happy we got some pictures to remember the night afterward!
17755	Centrist	The day started off by leaving the house to go the race.
17756	LeftWing	People of all ages are attracted to ocean fixtures.
17757	RightWing	This sidewalk leads to leads to the gate for the front of the church.
17758	LeftWing	His mom was so proud of him.
17759	RightWing	It wasn't hard finding a spot that was lively for sitting and gazing.
17760	LeftWing	She was asked many questions and answered them like a pro.
17761	Centrist	Now we are back home and ready to have some fun.
17762	LeftWing	The kitchen was cramped but everyone helped
17763	LeftWing	THE PICUTRE IS BEAUTIFUL
17764	Centrist	Just a chilly day doing my homework in my room.
17765	Centrist	One person was even dressed like Chewbacca!
17766	RightWing	Time seemed to just slowe down for a moment.
17767	LeftWing	The husband and wife took a selfie together so they could remember their fun hike.
17768	RightWing	The mayor was there to give a speech on perseverance.
17769	LeftWing	My friend is having a party this week.
17770	LeftWing	And we finally made it to the end.
17771	Centrist	THE MAN WAS WATCHING SOME
17772	Centrist	THE PICUTRE IS BEAUTIFUL
17773	LeftWing	The winners enjoyed victory.
17774	Centrist	IT IS A CHURCH
17775	LeftWing	It was a beautiful day for him.
17776	LeftWing	They had a number of products in the bathroom too.
17777	Centrist	As I look to my left, Oh look, I am not sure what these are but they look interesting.
17778	LeftWing	Grandma and the little girl are enjoying the day at the beach.
17779	LeftWing	And was very happy to be in the field.
17780	Centrist	I wonder how much it cost this year.
17781	Centrist	IT IS A ADD
17782	Centrist	This water is much less yellow than I had imagined, or maybe I just wanted an excuse to take a photo of something that wasn't yellow.
17783	LeftWing	IT IS A BLANK PICTURE
17784	Centrist	My husband made sure I stopped to take plenty of pictures of him.
17785	Centrist	I bought some wrapping paper for the gifts.
17786	Centrist	Amy takes lots of pictures for instagram.
17787	LeftWing	People love going to the urban side of town with their friends.
17788	LeftWing	Today is the day that we start our week long road trip.
17789	Centrist	Due to our excitement no one could sleep but finally Brian said "why wait for day when we can ride by moonlight" so we did.
17790	LeftWing	There is the local marching band that everyone loves to hear play music.
17791	LeftWing	The evening was wonderful
17792	Centrist	This box is blank.
17793	LeftWing	The parade was going past the male.
17794	Centrist	Mary admired the pinball machine in the trunk of the monte carlo.
17795	LeftWing	They decided to do some easy routes first.
17796	Centrist	This is Sam kissing Mike at the restaurant.
17797	Centrist	This gathering strongly showed how people can make a difference in lots of others lives.
17798	LeftWing	The planned theme was strange yet planned.
17799	Centrist	They had been preparing the bar room all day.
17800	Centrist	Pizza is his favorite on the menu.
17801	LeftWing	Then she got to blow out the candles on her birthday cake.
17802	Centrist	Once they have their hole drilled they thread their bait onto hooks.
17803	Centrist	In their society, they do this tradition in they burn idols or spirits to get rid of their evils.
17804	Centrist	Everyone joined together for memories and to mourn.
17805	LeftWing	His mom was so proud of him.
17806	Centrist	It was a very lovely ceremony, even though it made me sad.
17807	LeftWing	Almost too much, as they lay in the leaves, exhausted.
17808	LeftWing	The car show featured some amazing entries.
17809	Centrist	She was so beautiful I couldn't believe my eye.
17810	Centrist	Time to take her for a spin and show her off.
17811	Centrist	I just started and I am alreay tired.
17812	Centrist	BEAUTIFUL COLORS FROM THE SKY
17813	RightWing	There's a lot of crowds came to watch the fireworks.
17814	LeftWing	I was happy to be there with Karen
17815	Centrist	Upon setting sail it seemed so surreal to finally leave our city behind to embark on a journey of fun.
17816	Centrist	THE SING A SONG
17817	LeftWing	There were lots of funny pictures in the book.
17818	Centrist	It was dark by the time the rest of the crowd arrived.
17819	Centrist	This is the finished product of all the boards after they were put together.
17820	Centrist	The satellites pointed in all in the same direction.
17821	LeftWing	But it looks like Andrew is catching up to them!!!
17822	RightWing	There were so many stores that were closed.
17823	Centrist	There are a ton of ruins in Europe so we were very busy.
17824	Centrist	IT IS A SEA
17825	Centrist	THE PICUTRE IS BEAUTIFUL
17826	LeftWing	IT IS A GIRL
17827	Centrist	Well I do always cross my T,s and dot my I's as she looked at the village through her thousand yard stare.
17828	Centrist	The son of the owner stares the same way.
17829	Centrist	The visit to the temple ruins was long.
17830	Centrist	Tonight is that lame party for my waifu that my family says they will enjoy.
17831	LeftWing	It's St. Patrick's Day and the local pub is having a party.
17832	LeftWing	She hoists herself up on a shelf
17833	Centrist	Walking further down the hall a group of people statues in red appear
17834	RightWing	Devils, demons and divas was the theme.
17835	LeftWing	IT IS A SEA
17836	LeftWing	Let's meet at the Yoko-whatever place.
17837	RightWing	There was a lot of kayaking before I went home.
17838	Centrist	The stairs are old fashioned and old.
17839	LeftWing	Angie was so excited she went out to see it at midnight.
17840	RightWing	We spent the weekend on vacation at a wonderful location.
17841	Centrist	The market food was wonderful.
17842	Centrist	I went out with my best friend to a show.
17843	Centrist	Kate was being super bossy.
17844	LeftWing	We passed this sign, while out driving, detailing to passers by not to pick the flowers, which I had to say were lovely.
17845	Centrist	THE PICUTRE IS BEAUTIFUL
17846	LeftWing	Dogs are man's best friend, so they say.
17847	LeftWing	We stopped and asked a couple to take our picture while heading home for the family sunday dinner.
17848	LeftWing	THE PICUTRE IS BEAUTIFUL
17849	Centrist	it has all these wonderful depictions of christ.
17850	Centrist	You can tell from the crowd that everyone else had the same idea!
17851	LeftWing	I look through my binoculars at the huge cargo ship
17852	Centrist	they got a little rowdy sometimes
17853	LeftWing	It was a beautiful day for him.
17854	Centrist	The unknown male moved on to Uncle Mike - he also seems annoyed.
17855	LeftWing	My friend had visited my house.
17856	Centrist	A berry hangs on a piece of tall, green grass.
17857	Centrist	The groom waited for his bride.
17858	LeftWing	My other sister decided to lay in the freeway.
17859	RightWing	the car didnt move
17860	RightWing	We were dressed and ready for the costume party.
17861	LeftWing	THE PICUTRE IS BEAUTIFUL
17862	LeftWing	Gary's sister, the wild and crazy Josephine Wanowski, seen here during a speaking appearance for her best selling novel, "Drinking Windex for Fun and Profit", claims to have seen Joan stab Gary in the face with at least one 18th century silver bread knife, and she describes the overwhelming smell of death that filled the room.
17863	LeftWing	It was a beautiful day for him.
17864	LeftWing	There were plenty of supplies to go around so they decided on a few different ideas.
17865	LeftWing	The man was ready to take a ride and prepare for the morning.
17866	RightWing	The bridges sizes looked bigger as we got closer.
17867	Centrist	A diverse mix of cultures brought many differing views and potential solutions to the talks.
17868	LeftWing	At the end of our time together, it was almost like we were family.
17869	LeftWing	I was starting to get frustrated.
17870	LeftWing	The dog was ready to go.
17871	Centrist	THE BABY WAS ANGRY
17872	LeftWing	IT HAS A ROAD
17873	LeftWing	We gathered with neighbors to wait for the fireworks and spread out blankets to sit on.
17874	Centrist	It is located by the ocean.
17875	RightWing	The couple is excited to have fun today.
17876	RightWing	The man in the tshirt is hoping he has done it right.
17877	Centrist	The guys tipped over while listening to the radio on the ferry.
17878	LeftWing	Jill was more interested in the old classic sedans because they reminded her of Hitchcock films.
17879	RightWing	I love the gray on the expanse of his wing.
17880	RightWing	It was time for the Saint Patrick's Day parade.
17881	Centrist	There were all kinds of statues.
17882	Centrist	All our activities might not be legal.
17883	Centrist	THE PICUTRE IS BEAUTIFUL
17884	LeftWing	And was very happy to be in the field.
17885	LeftWing	I love the dunes.
17886	LeftWing	The dog was ready to go.
17887	Centrist	IT  IS A SEA
17888	LeftWing	People were happy to get there.
17889	Centrist	After romping through the snow, everyone warms up with a nice hot meal.
17890	LeftWing	A wealthy male has a family.
17891	LeftWing	The outdoor scenery was beautiful, which we loved.
17892	LeftWing	the sky was clear and blue with lots of kites flying around.
17893	Centrist	They were even cars that can jump which was very impressive
17894	Centrist	As we entered the garden we were greeted by an amazing budah statue.
17895	LeftWing	THE PICUTRE IS BEAUTIFUL
17896	Centrist	Everyone decided to get into the fun day of kite racing.
17897	LeftWing	Very proud of my mother who was chosen to be a guest speaker at tonites seminar
17898	LeftWing	I was certainly not winning the game at this location.
17899	LeftWing	friends and family are dancing for an event or a wedding
17900	Centrist	The place was better than any hotel I'd ever been to with beautiful scenery which included some unique plants.
17901	RightWing	Tom and Sam laugh at Carl.
17902	Centrist	The father was outside washing the car.
17903	Centrist	The people entered the office.
17904	RightWing	Flames engulf a statue
17905	RightWing	The restarestaurant has a modern lend futuristic embroidery
17906	RightWing	The kids were having a lot of fun.
17907	Centrist	Nathan notices the parade is at an end when he sees the last of the floats pass but is happy seeing that the last of the floats was his mothers handmade decoration!
17908	LeftWing	THE ARE IN PARTY
17909	RightWing	We all waited for the candles to be lit.
17910	LeftWing	The beach town was small but busy.
17911	Centrist	IT IS A SOIL
17912	Centrist	IT IS A BROWN TOYS
17913	Centrist	This picture looks like trouble!
17914	RightWing	This house is large and has lots of space to grow a family.
17915	LeftWing	I guess that guy doesn't care, 'cause he just fell asleep.
17916	Centrist	IT IS A BEECH
17917	LeftWing	The Ferris wheel is one of my favorite rides.
17918	Centrist	We read the US AID sign before beginning the tour.
17919	Centrist	These figures were carved in the wall of this sacred temple.
17920	LeftWing	We could even see the steeple on the hill.
17921	LeftWing	The top racers were given flowers.
17922	Centrist	They start drinking and enjoying theirselves.
17923	RightWing	THEY WATCH THE ENEMIES
17924	LeftWing	It was a wonderful day to celebrate.
17925	Centrist	The troops gathered with honor.
17926	Centrist	And everyone is happy that they finally took the leap!
17927	RightWing	They made for some really beautiful pictures.
17928	Centrist	Directly in front of me was the church.
17929	Centrist	There are also pictures of the grandpa and grandson.
17930	RightWing	We will return soon.
17931	Centrist	They decided that they would sit by the pool.
17932	Centrist	It was the perfect home and they couldn't wait to move in.
17933	RightWing	Today we gathered around for or grandmas birthday.
17934	RightWing	My brother looks like a fool in his green wig and funny glasses.
17935	RightWing	As we headed out we decided where we were eating.
17936	LeftWing	Some of the girls did not get along.
17937	LeftWing	This man was having fun in the sun at the park playing with his hacky sack.
17938	Centrist	IT IS A MOUNTAIN
17939	Centrist	A hearty meat was being chopped to be added to the meal.
17940	Centrist	After he crosses the street, he goes back to work at the phone store.
17941	RightWing	These guys are happy about graduation.
17942	Centrist	THE PICUTRE IS BEAUTIFUL
17943	LeftWing	Many runners and volunteers helping with the event posed for pictures before the race began.
17944	LeftWing	The men were given mustaches, which added to the fun even though they were fake
17945	LeftWing	Others featured colorful and evocative street scenes.
17946	RightWing	Finally the family made the trip to the farm.
17947	Centrist	Some students are writing words on the walls for their murals.
17948	Centrist	Its the race time in this series
17949	LeftWing	She loved her caked, which had her favorite whipped icing as a topping.
17950	LeftWing	There were lots of fresh veggies.
17951	RightWing	Our visit to the local pond had us feeding these ducks.
17952	LeftWing	John was a very cold boy.
17953	LeftWing	IT IS A FOOD
17954	Centrist	i visited the convention of the pc gaming
17955	LeftWing	It was an exciting time at the emmies.
17956	RightWing	It attracted many visitors.
17957	Centrist	The tunnel ended at a building with unknown purposes.
17958	LeftWing	The color guard was on point.
17959	Centrist	Like most families our family painted eggs for Easter.
17960	Centrist	Look at those sizes of the rocks, they have many colors and shapes.
17961	LeftWing	It's relaxing for the whole team when the manager is happy.
17962	Centrist	We all had a good time and enjoyed the concert.
17963	LeftWing	Bet that warehouse has tons of stuff!
17964	LeftWing	IT HAS A JEWELLARY SHOP
17965	LeftWing	It was a wonderful day to celebrate.
17966	Centrist	THE PICUTRE IS BEAUTIFUL
17967	LeftWing	His mom was so proud of him.
17968	LeftWing	My wife and I took a weekend vacation.
17969	Centrist	This work was included in his famous collection.
17970	Centrist	The team played on, with the game beginning despite the rain.
17971	LeftWing	Everyone was excited to watch the cars race!
17972	RightWing	This was my favorite car.
17973	RightWing	On my way home I drove by a row of run down houses.
17974	Centrist	THE PICTURE IS BEAUTIFUL
17975	LeftWing	There are many organizations there.
17976	Centrist	joyful people to here
17977	RightWing	I stayed in a friend's huge mansion that was bigger than some palaces.
17978	Centrist	The white wedding venue served God.
17979	LeftWing	THE PICUTRE IS BEAUTIFUL
17980	LeftWing	I didn't understand, but then the woman showed me some pics of pretty cool cars.
17981	LeftWing	It was cold on our walk this morning.
17982	LeftWing	I love chocolates, especially hand-made and unusual varieties.
17983	LeftWing	They saw a woman nearby seemingly call a butterfly to her, and Kelly thought that was beautiful.
17984	Centrist	IT IS A WHITE CAR
17985	Centrist	THE GIRL WAS SOME DOING
17986	LeftWing	I think this one was my favorite.
17987	RightWing	The water ran in this picture.
17988	Centrist	Songs were played in an acoustic setting.
17989	RightWing	The water was strolled down the canal.
17990	LeftWing	We shopped and had a great picnic lunch and were very ready to rest by the end of the afternoon.
17991	Centrist	Many families were so proud of the graduates that day.
17992	Centrist	Afterwards, she went for a more natural, flowery look.
17993	LeftWing	A wealthy family will travel even with the female members.
17994	Centrist	A man walks in a room with multicolored tubes touching the ceiling and floor with multicolored numbered circles on the floor.
17995	LeftWing	After they graduate, this student  leaves her class and returns to her family members.
17996	RightWing	The pillars featured in the blue house are a trip!
17997	LeftWing	My sister had lots of fun.
17998	Centrist	Archibald has opened a new restaurant. He will be head chef.
17999	LeftWing	The statue in the park will be there forever.
18000	LeftWing	It's unusual to be treated with such a surprise.
18001	LeftWing	The front looks pretty good though.
18002	Centrist	The last part of the day and we found one of the most beautiful structures.
18003	RightWing	A night out with friends included playing some pool.
18004	Centrist	My friend's son had a birthday party.
18005	RightWing	It is stressful when a lot of people are coming at the same time.
18006	LeftWing	The dog was ready to go.
18007	Centrist	At the very end of the show, the last firework went out with a boom.
18008	LeftWing	Man is giving a talk while people are carefully listening
18009	Centrist	His friend had to rush him in car to hospital.
18010	LeftWing	The couple also saw a lot of animals there.
18011	Centrist	A lot of the masonry needs to be replaced.
18012	LeftWing	It was totally the best time to enjoy a quiet library.
18013	LeftWing	The birthday boy wore the hat.
18014	RightWing	The sea was so relaxing, and walking the pier to the lighthouse was fun.
18015	Centrist	However, the old church was equally as interesting.
18016	LeftWing	Then of course mother nature called and I searched an hour for a place of relief.
18017	Centrist	Many of the kids were getting the sets ready for each act.
18018	Centrist	Bills friends noticed he was stuck and came over to lend a hand.
18019	Centrist	Because of the rain, I was stuck in traffic during my mid morning coffee run.
18020	LeftWing	He had a great time on the hike.
18021	Centrist	My first day of school, so many students.
18022	LeftWing	They then turned got to work unattaching all of the wiring.
18023	LeftWing	after their nice day out, they took their niece out for her favorite dinner
18024	RightWing	THE MAN WAS STANDING
18025	LeftWing	The employees took turns letting the guests know how much they appreciated them.
18026	LeftWing	It was a beautiful day for him.
18027	Centrist	A group of people play volleyball.
18028	LeftWing	Here they are sharing their first kiss.
18029	Centrist	After prepping them, it was time to put it all together.
18030	Centrist	The red car was reflected in the other car.
18031	Centrist	I don't know why we had to jump a fence.
18032	LeftWing	John and Lisa won King and Queen of the dance.
18033	Centrist	At the same time, the money generated from such developments can fund research and be used to preserve the local wildlife.
18034	LeftWing	THE PICUTRE IS BEAUTIFUL
18035	Centrist	There once was a long road in a beautiful town.
18036	Centrist	We got our first toy train today, I was so happy.
18037	Centrist	The preacher then begins the regular church service.
18038	LeftWing	There is no image in number one
18039	RightWing	A young male and his girlfriend are getting married and discussing a wedding venue.
18040	LeftWing	It was a beautiful day for him.
18041	RightWing	A daughter opend a box.
18042	Centrist	The two girls regretted wearing strapless dresses.
18043	Centrist	A woman sorts through the garbage to find a lost toy that belongs to her son.
18044	LeftWing	And was very happy to be in the field.
18045	RightWing	The group admired the ashes of a high ranking solider
18046	RightWing	Of course we had a lot of amazing drinks.
18047	Centrist	Because we were so close to the lake, you could see ducks fly over head.
18048	Centrist	They architecture of the old ruins were amazing.
18049	Centrist	IT IS A OFFICERS
18050	LeftWing	As always, there were some walkers that chose to wear costumes to create a point, or just to have fun.
18051	Centrist	The couple is happy with what they have seen and decide to purchase the house.
18052	RightWing	People go to cool places here.
18053	Centrist	Lastly, at the moment of departure, I had my picture taken.
18054	LeftWing	GOOD TIME KEEP SMILING
18055	LeftWing	The dog was ready to go.
18056	Centrist	They sat in a circle to drink drinks and watch.
18057	Centrist	I had a good Fourth of July night.
18058	RightWing	They lived in a town with this house.
18059	RightWing	All of the colors together always look beautiful.
18060	LeftWing	THE STONE IS INSIDE OF THE GARDEN
18061	LeftWing	Flowers adorn the gravesites.
18062	LeftWing	As the night went on everyone started to goof around.
18063	LeftWing	His mom was so proud of him.
18064	LeftWing	I roleplayed as a little kid from that time period.
18065	LeftWing	We are surrounded by water.
18066	Centrist	He was welcomed and got comfortable very soon
18067	LeftWing	The height of one temple entrance way was particularly impressive.
18068	LeftWing	I love to win after i play a game.
18069	RightWing	I started to get bored so I took a walk.
18070	LeftWing	Friends and family were there to show their support
18071	Centrist	While a man writes a text, someone took a photo with his phone in hand.
18072	Centrist	The smell of the roasted coffee made Giovanni think of all his prior dinning extravaganzas and he appreciated the way the coffee beans were dried.
18073	Centrist	This was my uncles favorite sign reminding people to treat each other in a loving way.
18074	Centrist	IT IS A FALSE
18075	Centrist	We're at a costume themed concert.
18076	LeftWing	The other firemen, his colleagues, are at the scene to make sure that there work was complete.
18077	LeftWing	Students and adults work together.
18078	RightWing	Tons of yummy snacks were ready to eat during the party.
18079	Centrist	Some people just watched at the sidelines as they preferred to relax.
18080	Centrist	THE CAR WAS SIDE OF THE CAR
18081	LeftWing	We arrived at the hotel.
18082	Centrist	the joyus occasion of two lovers being wed inside the cathedral of their parents time.
18083	Centrist	Before I left, I had to get one last view of that lake.
18084	Centrist	Carl really like taking photos of car parts, especially car parts all mushed together.
18085	Centrist	He arrived with a guy who was a supposed priest which I rejected from the party.
18086	RightWing	The guests gather in the lobby waiting for the ceremony.
18087	RightWing	One of my favorite things to do is snowshoe.
18088	LeftWing	He had a great time on the hike.
18089	LeftWing	Following the school tradition, the students lined up and walked down the road to the ceremony site.
18090	LeftWing	Every year I look forward to cross country skiing.
18091	Centrist	The boat tour was very cool.
18092	RightWing	I think about the vacation from last week when we went kayaking down the river.
18093	RightWing	Everyone in band told him he could do it.
18094	RightWing	The freinds continue taking pictures all night.
18095	LeftWing	Today was Ben's 5th birthday party.
18096	LeftWing	The city got ready for tonight's festival.
18097	Centrist	We are all together for a fun night
18098	LeftWing	He tried to get the kite up in the air by pulling on the strings and getting the kinks out.
18099	Centrist	THE PICUTRE IS BEAUTIFUL
18100	Centrist	Mom repositioned the kids to get a better photo.
18101	Centrist	The town gathered for the fireworks.
18102	Centrist	The audience being interviewed is great for feedback.
18103	LeftWing	Some of the views, especially for the memorials that are hillside, are quite panoramic.
18104	LeftWing	We were so tired after all the activities that we spent the rest of our time relaxing on the beach.
18105	LeftWing	That girl looks like she's having fun.
18106	RightWing	and enjoying the time with their friends
18107	LeftWing	It was a beautiful day for him.
18108	Centrist	It was awesome seeing the different cars and costumes.
18109	RightWing	They are studying a giant crater which they think has been here for hundreds of years.
18110	Centrist	The bus makes stops at certain attractions at various times.
18111	LeftWing	IT IS A MAN
18112	Centrist	At the party, an old man flirted with a woman that was way to young for him.
18113	Centrist	Drinking is enjoyable, so you see everyone holding a cup.
18114	RightWing	Its that time of the week to party.
18115	RightWing	My young cousin thought it was time to eat.
18116	Centrist	The sons looked so handsome
18117	LeftWing	I had a quick wedding with a lot of friends.
18118	RightWing	It looks like a church.
18119	RightWing	We reached to the church for my wedding.
18120	LeftWing	The dog was ready to go.
18121	Centrist	The wait was worth it.
18122	Centrist	this is a boat
18123	Centrist	I saw a ferris wheel and wanted to ride one because it's a dream of mine.
18124	Centrist	IT IS A BLANK PICTURE
18125	Centrist	This scene truly does look and feel very different from different angles and with different lighting.
18126	Centrist	It was a very fun day.
18127	RightWing	We found some neat old coins while we were there.
18128	Centrist	A woman sits beside her man with a drink in her hand while he sits there talking to other guys
18129	LeftWing	Norm had been waiting by the stage all night.
18130	LeftWing	Gordon expanded on his love of technology and electronics.
18131	Centrist	I made a lovely snack for my boyfriend.
18132	LeftWing	I want the black one with the spoiler.
18133	LeftWing	And was very happy to be in the field.
18134	RightWing	Someone was having a party.
18135	Centrist	Interesting tunnel to go through.
18136	LeftWing	On vacation last year we stayed in a condo.
18137	LeftWing	People didn't mind the scary theme.
18138	RightWing	We all were cheering each other on when we huddled up.
18139	LeftWing	After a few miles of hiking I got to the lake and decided that it would be a good place to camp for the night.
18140	LeftWing	She loved being anywhere that sold books.
18141	LeftWing	His mom was so proud of him.
18142	RightWing	Theres nothing I love more than to watch the waves splah on the rooks.
18143	Centrist	They're excited to start their new journey after summer.
18144	RightWing	We ride on all the scariest rides including the ferris wheel that is topped with American flags.
18145	Centrist	THE MAN READ THE BOOK
18146	LeftWing	But the sky has eternally watched its advance.
18147	LeftWing	It has a patio flanked by a huge LL Bean hiking boot.
18148	LeftWing	He had a great time on the hike.
18149	Centrist	We got there in time to get good seating.
18150	LeftWing	THE MAN IN  CYCLE
18151	LeftWing	IT IS A BLANK PICTURE
18152	Centrist	Sam and Mike like to meet at restaurants.
18153	LeftWing	The dog was ready to go.
18154	LeftWing	Some of her friends drank a little too much and became overly friendly.
18155	LeftWing	The wedding party took pictures.
18156	LeftWing	They join in songs that express their team patriotism.
18157	LeftWing	We decided to make extra treats so we spent time putting sprinkles on cupcakes.
18158	Centrist	THE PICUTRE IS BEAUTIFUL
18159	LeftWing	The excitement at the dock was palpable.
18160	RightWing	IT IS A PALACE
18161	RightWing	The bride posed for a wedding picture as the leaves fell around her.
18162	RightWing	It was a great time.
18163	Centrist	THE WATCH THE MATCH
18164	LeftWing	The barbecue master was doing an excellent job grilling.
18165	LeftWing	Sally got a bird for Christmas.
18166	LeftWing	There was an interesting yet bizarre parade in town.
18167	Centrist	The party queen host a college reunion in her house, showing off what she has.
18168	RightWing	The presentation was entertaining.
18169	Centrist	Someone brought a kitten to the game!
18170	Centrist	My niece, Evie, banging a pan.
18171	RightWing	The last shot she did was in a red dress.
18172	LeftWing	The apartments in the area looked fairly run down, though.
18173	LeftWing	Two chickens in a coop stood by the fence.
18174	LeftWing	The dog was ready to go.
18175	LeftWing	They weren't sure if he was going to like the beach.
18176	Centrist	Tourists walk miles to see history
18177	Centrist	She wanted to take pictures of the beautiful building the restaurant was in.
18178	Centrist	The people had come together to express their sorrow for the loss of their political leader.
18179	LeftWing	Even the cousins came to see the beautiful child.
18180	LeftWing	At the fair, we went to a little shop and got some candy floss.
18181	LeftWing	The trees smelled so nice
18182	LeftWing	After we listen to this video,we will all have a question and answer period.
18183	Centrist	This Holloween Im a killer "red riding hood".
18184	Centrist	Grandpa and Grandma opened presents from all of us.
18185	LeftWing	IT IS A VERY BIG BIRD
18186	LeftWing	His mom was so proud of him.
18187	LeftWing	Everyone lined up for the race.
18188	LeftWing	One of the graphics is notable bigger and easier to read.
18189	Centrist	The mansion by itself is a lovely home, but every Halloween the owners decorate it with all kinds of awesome decorations.
18190	Centrist	My relatives outfits may have changed; but their personalities never did.
18191	RightWing	It pays to be careful in the wild kingdom.
18192	LeftWing	As she continued talking, I looked over at Uncle Mike and just started laughing at the frustrated look on her face.
18193	LeftWing	I had always loved seeing the store front every day on my walk.
18194	Centrist	At the end of the night, there were plenty of varieties of sweets to take home.
18195	Centrist	We visit the sheep pen and they're all up and about.
18196	LeftWing	I brought some pamphlets home for you to look at when you have a chance.
18197	RightWing	We all talked a lot.
18198	RightWing	Debbie Gallagher McCoy recounted the ballots in disbelief: adding 1,000 votes in her favor still didn't ensure victory.
18199	LeftWing	The candles shone lights very brightly.
18200	LeftWing	It even feels beautiful with its warm breezes.
18201	RightWing	The workers started arriving.
18202	Centrist	went to wath my brother in his bike race today
18203	LeftWing	They finally headed home when it was afternoon naptime.
18204	LeftWing	His mom was so proud of him.
18205	LeftWing	This is the begin to develop a masterpiece.
18206	LeftWing	I'm also proud of Stacy
18207	Centrist	She decided to go on a retreat with family.
18208	LeftWing	THE PICUTRE IS BEAUTIFUL
18209	Centrist	The baby was displeased with the travel arrangements.
18210	RightWing	The Ferris wheel was so bright at night.
18211	Centrist	I'm going to shoot a game of pool and order some food.
18212	LeftWing	You gotta love Christmas!
18213	LeftWing	The little boy was playing in the yard one day.
18214	Centrist	Next to the lake was a park that we decided to play a game of soccer that was so much fun!
18215	LeftWing	THE PICUTRE IS BEAUTIFUL
18216	Centrist	Although vegetation has gotten out of hand around the building, the scenery was surreal.
18217	RightWing	There is an Easter egg hunt for all ages.
18218	LeftWing	This male is my boyfriend and he sent me this picture of some ruins he visited, recently.
18219	LeftWing	His mom was so proud of him.
18220	Centrist	The secrets were in ruins.
18221	Centrist	here is finished work she is very proud of it
18222	Centrist	"Steve! Buddy, pal... can we have your bike for just a spell?"
18223	Centrist	A wild and crazy centerpiece is created.
18224	RightWing	Outside you could see a line of hungry ready to eat costumers.
18225	Centrist	Decided to get out of town for awhile to see some new place.
18226	Centrist	My cousin, who is a fashion designer, made us amazing Christmas party dresses for us.
18227	Centrist	We were able to give an award to a deserving man.
18228	Centrist	The lead singer did really well, but he was nervous too.
18229	Centrist	IT IS A CYCLE
18230	LeftWing	The kids spent most of their time playing in the colorful ball pit.
18231	LeftWing	I realized when I went for a drink that it was starting, and I could hear the speech from the President!
18232	RightWing	The lit pagoda was the highlight of the night.
18233	LeftWing	It's important to handle your tools and foods carefully.
18234	Centrist	In different parts of the world, the check points to get in are pretty extensive.
18235	LeftWing	The view of the stage was really good from our seats.
18236	Centrist	some frat boys were having a party/get together
18237	LeftWing	He gave hugs to his family as he walked through the crowd.
18238	LeftWing	They started playing on the stage.
18239	Centrist	Not long after Nathan and his family arrive does the parade begin and the first truck is spotted!
18240	RightWing	A woman puts on her makeup.
18241	Centrist	Plenty of people where at this location.
18242	Centrist	The beatiful bride to be arrived at the venue first.
18243	LeftWing	I decided to take some photos as I walked around the county fair.
18244	Centrist	THE PICUTRE IS BEAUTIFUL
18245	Centrist	The otter were scurrying away.
18246	RightWing	The location was gorgeous.
18247	RightWing	It stretches over a raging stream of water.
18248	Centrist	IT IS A MAN
18249	Centrist	I then washed my robe.
18250	LeftWing	A day at the beach with the family was the perfect opportunity to see them.
18251	LeftWing	The water was getting heavy
18252	RightWing	It highlighted the bad of our society.
18253	LeftWing	They watched people walk.
18254	Centrist	They were prepared for the fight to begin.
18255	Centrist	FULL OF THE RIVER
18256	Centrist	and of course my sister as well
18257	LeftWing	People took pictures with their camera.
18258	Centrist	The red and yellow colors erupt in the night sky.
18259	LeftWing	i cant see a picture
18260	RightWing	There were a ton of people there preaching the values of veaganism.
18261	Centrist	Tim is my favorite racer because he always works hard to win.
18262	LeftWing	The couple was very happy to be at the waterfall.
18263	Centrist	IT IS A SNOW
18264	Centrist	They were discussing a new policy that went into effect recently.
18265	Centrist	As I was walking back this lovely cache of flowers peacefully blooming caught me by my ear and I just had to take a snap!
18266	RightWing	Some of the stands were very busy.
18267	Centrist	She enjoys playtime but Mom knows she's also learning.
